chr,start,end,score,CL12w16-3_atac_LITC,CL12w16-3_atac.MATA,CL12_wgs.LITC,CL12_wgs.MATA
chrXIX,4808196,4808371,1000,0,0,0,0
chrXIX,4808550,4809378,1000,0,0,0,0
chrXIX,4810465,4810654,1000,0,0,0,0
chrXIX,4819257,4819501,1000,0,0,0,0
chrXIX,4819655,4820045,1000,0,0,0,0
chrXIX,4855483,4856041,1000,0,0,0,0
chrXIX,4867131,4867435,1000,0,0,0,0
chrXIX,4886105,4887055,1000,245,177,11,10
chrXIX,4887433,4888041,1000,50,48,8,9
chrXIX,4899588,4900241,1000,33,0,12,0
chrXIX,4923401,4926494,1000,43,58,21,7
chrXIX,4934653,4934833,1000,0,0,0,0
chrXIX,4948542,4948909,741,0,0,0,0
chrXIX,4961807,4962055,1000,0,0,0,0
chrXIX,4963795,4964415,816,81,0,15,0
chrXIX,5063294,5063486,1000,0,3,2,2
chrXIX,5104005,5104404,1000,0,0,0,0
chrXIX,5129488,5129905,839,0,76,0,25
chrXIX,5130006,5130500,753,68,61,11,31
chrXIX,5133872,5134174,856,0,0,0,0
chrXIX,5169177,5169669,1000,0,0,0,0
chrXIX,5171511,5171904,1000,0,0,0,0
chrXIX,5357284,5357466,1000,0,0,0,0
chrXIX,5401418,5401623,1000,0,0,0,0
chrXIX,5413281,5414084,1000,0,0,0,0
chrXIX,5435016,5435204,1000,0,0,0,0
chrXIX,5439077,5440423,1000,791,694,17,19
chrXIX,5443047,5443246,1000,0,0,0,0
chrXIX,5449486,5449724,872,0,0,0,0
chrXIX,5550925,5551187,1000,0,0,0,0
chrXIX,5578775,5578975,1000,5,10,9,1
chrXIX,5605374,5605600,1000,51,47,22,15
chrXIX,5605823,5606213,1000,0,0,0,0
chrXIX,5628257,5628755,717,0,0,0,0
chrXIX,5636710,5637332,1000,0,307,3,19
chrXIX,5637530,5637737,1000,0,0,0,0
chrXIX,5639271,5639783,604,0,0,0,0
chrXIX,5648941,5649144,1000,0,0,4,3
chrXIX,5649333,5649854,1000,65,58,9,4
chrXIX,5658227,5658429,1000,0,0,0,0
chrXIX,5662215,5662573,1000,96,99,9,7
chrXIX,5666984,5667608,1000,0,0,0,0
chrXIX,5671239,5671731,1000,0,0,0,0
chrXIX,5678097,5678252,1000,0,0,0,0
chrXIX,5678357,5678677,975,0,0,0,0
chrXIX,5692091,5692274,1000,0,0,0,0
chrXIX,5716949,5718099,1000,101,136,14,13
chrXIX,5721532,5721734,1000,0,0,0,0
chrXIX,5742025,5742326,1000,6,2,6,2
chrXIX,5743310,5743517,1000,0,0,0,0
chrXIX,5750887,5751133,1000,0,0,0,0
chrXIX,5754228,5755072,1000,312,296,41,39
chrXIX,5794597,5795051,1000,0,0,0,0
chrXIX,5852062,5852375,1000,28,17,16,11
chrXIX,5888435,5889359,1000,83,63,10,3
chrXIX,5889655,5889927,1000,11,0,0,0
chrXIX,5893775,5893988,1000,0,2,1,0
chrXIX,5914259,5914437,1000,0,0,0,0
chrXIX,5989447,5989676,944,0,0,0,0
chrXIX,6004744,6004934,1000,0,0,0,0
chrXIX,6048580,6048957,1000,0,0,0,0
chrXIX,6056420,6057560,1000,2,1,1,0
chrXIX,6065887,6066463,1000,0,0,0,0
chrXIX,6089320,6089581,1000,0,0,0,0
chrXIX,6120686,6120964,1000,0,0,0,0
chrXIX,6127008,6127308,785,0,0,0,0
chrXIX,6162444,6162640,1000,0,0,0,0
chrXIX,6183356,6183593,1000,0,0,0,0
chrXIX,6197365,6197935,625,0,0,0,0
chrXIX,6199179,6200057,1000,0,0,0,0
chrXIX,6201877,6203402,1000,347,87,66,16
chrXIX,6216514,6216713,1000,0,0,0,0
chrXIX,6216909,6217100,1000,0,0,0,0
chrXIX,6230904,6231158,1000,0,0,0,0
chrXIX,6245329,6246376,1000,29,19,18,12
chrXIX,6254325,6254564,1000,0,0,0,0
chrXIX,6257429,6257928,546,0,0,0,0
chrXIX,6270414,6271078,605,0,0,0,0
chrXIX,6299514,6299817,835,0,0,0,0
chrXIX,6305069,6305438,1000,306,120,26,17
chrXIX,6310413,6310861,1000,177,149,21,15
chrXIX,6311075,6311724,1000,90,99,25,6
chrXIX,6333174,6333575,1000,101,106,23,24
chrXIX,6339856,6340018,1000,17,13,1,4
chrXIX,6340119,6340535,1000,74,53,12,12
chrXIX,6355615,6356075,1000,115,140,39,28
chrXIX,6357082,6357895,1000,0,246,0,32
chrXIX,6363519,6363793,1000,6,4,8,6
chrXIX,6373354,6374177,1000,555,479,38,42
chrXIX,6374923,6375502,1000,108,89,24,23
chrXIX,6381998,6382721,1000,6,4,4,5
chrXIX,6398721,6398868,1000,0,0,0,0
chrXIX,6398981,6399370,1000,0,0,0,0
chrXIX,6428190,6428349,1000,0,0,0,0
chrXIX,6459204,6459559,1000,36,73,23,12
chrXIX,6487384,6487633,1000,0,0,0,0
chrXIX,6497793,6498005,1000,0,0,0,0
chrXIX,6498113,6498555,1000,32,18,7,9
chrXIX,6504345,6504877,1000,0,0,0,0
chrXIX,6505780,6506182,798,0,0,0,0
chrXIX,6515335,6517027,1000,201,178,24,19
chrXIX,6517613,6517848,1000,0,85,5,31
chrXIX,6518163,6519710,1000,53,61,32,14
chrXIX,6539801,6540249,1000,120,122,29,11
chrXIX,6549606,6549907,1000,0,0,0,0
chrXIX,6560362,6560650,1000,162,146,35,20
chrXIX,6568064,6568519,835,73,238,36,28
chrXIX,6572955,6573322,910,66,85,21,19
chrXIX,6576295,6576518,1000,0,0,0,0
chrXIX,6577557,6578017,1000,0,0,0,0
chrXIX,6578219,6578849,1000,195,175,14,13
chrXIX,6586342,6587225,1000,0,0,0,0
chrXIX,6593194,6593892,1000,0,0,0,0
chrXIX,6598997,6599481,661,0,0,0,0
chrXIX,6608187,6609192,1000,400,445,53,37
chrXIX,6614828,6615267,1000,76,82,18,16
chrXIX,6619112,6619444,671,36,24,14,7
chrXIX,6621515,6621897,985,0,0,0,0
chrXIX,6633462,6633705,927,2,11,5,5
chrXIX,6736019,6736530,752,1,29,5,17
chrXIX,6774953,6775328,774,64,82,22,16
chrXIX,6802384,6804127,1000,238,169,22,5
chrXIX,6807399,6808566,1000,187,163,13,28
chrXIX,6811405,6811633,1000,14,19,4,0
chrXIX,6811943,6812649,1000,42,156,1,23
chrXIX,6819497,6819715,1000,108,112,23,29
chrXIX,6848955,6849273,1000,0,0,0,0
chrXIX,6852685,6853295,1000,67,76,19,8
chrXIX,6864865,6865262,1000,213,309,24,26
chrXIX,6884249,6884804,1000,0,90,11,30
chrXIX,6887705,6888731,1000,0,0,0,0
chrXIX,6895287,6896302,1000,66,68,12,10
chrXIX,6897728,6898392,1000,0,0,0,0
chrXIX,6898810,6899303,1000,0,0,0,0
chrXIX,6900015,6900694,1000,0,0,1,0
chrXIX,6905340,6905780,1000,60,63,22,17
chrXIX,6907837,6908784,1000,0,0,0,0
chrXIX,6910226,6910475,1000,0,0,0,0
chrXIX,6990346,6990829,1000,38,40,20,6
chrXIX,6995698,6996289,1000,58,81,13,9
chrXIX,7155198,7155569,1000,0,0,0,0
chrXIX,7338465,7338671,1000,10,19,20,5
chrXIX,7347463,7347708,824,92,82,35,8
chrXIX,7378209,7378643,1000,31,34,7,8
chrXIX,7401144,7401599,1000,0,0,0,0
chrXIX,7401875,7402138,1000,311,299,8,25
chrXIX,7425194,7425376,1000,54,60,21,10
chrXIX,7442162,7442360,1000,0,0,0,0
chrXIX,7466855,7467198,1000,7,4,4,4
chrXIX,7476413,7476935,1000,4,0,5,0
chrXIX,7489883,7490575,323,0,0,0,0
chrXIX,7504443,7505487,1000,470,384,33,28
chrXIX,7505676,7505877,1000,262,251,23,19
chrXIX,7506051,7506251,1000,221,250,15,6
chrXIX,7511156,7511300,1000,67,79,13,8
chrXIX,7512015,7512221,1000,146,127,10,12
chrXIX,7536466,7536691,1000,0,0,0,0
chrXIX,7552240,7552421,1000,5,1,0,0
chrXIX,7552586,7553018,584,137,119,47,20
chrXIX,7561687,7562123,1000,0,241,6,15
chrXIX,7644037,7644226,1000,0,0,0,0
chrXIX,7674354,7675196,1000,10,3,11,4
chrXIX,7675530,7675761,1000,415,413,27,56
chrXIX,7680635,7681218,801,149,144,32,16
chrXIX,7687953,7689052,1000,21,1488,41,88
chrXIX,7695657,7695799,1000,0,63,2,2
chrXIX,7695925,7696467,1000,0,149,13,22
chrXIX,7715844,7716841,1000,3,43,23,18
chrXIX,7735516,7736275,1000,13,16,6,6
chrXIX,7771065,7771275,1000,118,108,32,19
chrXIX,7772162,7772416,1000,68,66,28,21
chrXIX,7772624,7773486,1000,110,128,22,10
chrXIX,7775286,7776072,1000,0,0,0,0
chrXIX,7804073,7804530,1000,2,3,4,4
chrXIX,7818470,7818959,1000,623,624,13,9
chrXIX,7826009,7826930,1000,73,49,35,11
chrXIX,7844349,7844752,1000,0,0,0,0
chrXIX,7846647,7847214,832,76,61,30,28
chrXIX,7847455,7848412,1000,102,105,16,14
chrXIX,7849382,7849825,789,43,34,13,9
chrXIX,7849995,7850556,1000,94,86,24,15
chrXIX,7851792,7852581,1000,13,6,12,10
chrXIX,7859342,7859555,1000,89,89,34,18
chrXIX,7861829,7862165,729,0,0,0,0
chrXIX,7863696,7864154,1000,9,10,10,2
chrXIX,7864278,7864472,1000,0,0,0,0
chrXIX,7866112,7867366,1000,219,161,22,7
chrXIX,7868422,7869398,1000,41,31,17,14
chrXIX,7869504,7870062,1000,23,30,5,6
chrXIX,7872080,7872466,1000,25,26,8,7
chrXIX,7876043,7876525,1000,500,494,27,15
chrXIX,7883524,7883704,1000,15,38,2,5
chrXIX,7886576,7886776,1000,11,20,14,11
chrXIX,7886975,7887883,1000,0,0,0,0
chrXIX,7899331,7899807,583,57,73,22,15
chrXIX,7910947,7911389,556,2,1,0,2
chrXIX,7929244,7929927,1000,64,55,29,13
chrXIX,8022505,8022825,1000,183,219,16,7
chrXIX,8024219,8024494,1000,0,0,0,0
chrXIX,8042818,8043010,1000,0,223,7,17
chrXIX,8043427,8043651,1000,0,0,0,0
chrXIX,8052590,8052890,1000,135,193,29,23
chrXIX,8062535,8062791,1000,44,29,32,9
chrXIX,8074301,8074601,1000,0,0,0,0
chrXIX,8076730,8077174,1000,471,410,29,16
chrXIX,8077425,8078792,1000,10,8,13,3
chrXIX,8186510,8186957,1000,147,147,23,12
chrXIX,8199693,8200144,1000,6,1,1,0
chrXIX,8203971,8204415,1000,114,182,8,10
chrXIX,8233211,8234905,1000,243,246,27,31
chrXIX,8301718,8302387,1000,0,0,0,0
chrXIX,8305964,8306196,1000,0,105,3,12
chrXIX,8306485,8308345,1000,266,1403,87,167
chrXIX,8328485,8329141,1000,274,333,69,32
chrXIX,8353824,8354565,1000,94,122,35,24
chrXIX,8355069,8355908,1000,152,196,54,49
chrXIX,8364919,8366052,1000,105,338,25,29
chrXIX,8369516,8369760,1000,0,0,0,0
chrXIX,8369862,8371250,1000,0,0,0,0
chrXIX,8372151,8372561,820,0,0,0,0
chrXIX,8388739,8389326,921,64,54,14,11
chrXIX,8390612,8391968,1000,112,101,31,12
chrXIX,8397638,8397796,1000,31,29,15,9
chrXIX,8408703,8409307,1000,62,204,28,26
chrXIX,8419683,8420220,1000,249,265,34,27
chrXIX,8429767,8430080,842,0,0,0,0
chrXIX,8447975,8448357,1000,0,0,0,0
chrXIX,8462209,8462811,1000,59,51,17,17
chrXIX,8479235,8479389,1000,0,0,0,0
chrXIX,8479511,8480096,1000,0,0,0,0
chrXIX,8489150,8489552,1000,0,0,0,0
chrXIX,8507963,8508465,1000,0,0,0,0
chrXIX,8509825,8510627,1000,152,179,39,23
chrXIX,8510736,8511143,1000,2,9,8,4
chrXIX,8512958,8513150,1000,112,94,26,30
chrXIX,8530710,8531114,1000,41,223,21,55
chrXIX,8533491,8533958,1000,137,144,25,31
chrXIX,8535290,8536746,1000,1056,988,101,72
chrXIX,8540615,8541063,1000,144,149,30,33
chrXIX,8541305,8541480,1000,0,0,0,0
chrXIX,8590668,8591413,1000,180,151,38,34
chrXIX,8627014,8627217,1000,0,0,0,0
chrXIX,8627462,8627657,1000,46,124,18,23
chrXIX,8636081,8636508,1000,136,154,20,6
chrXIX,8648648,8648918,1000,0,0,0,0
chrXIX,8652031,8652479,1000,0,0,0,0
chrXIX,8662142,8662330,1000,0,0,0,0
chrXIX,8662575,8663344,1000,0,0,0,0
chrXIX,8692303,8693063,1000,909,852,21,20
chrXIX,8714780,8715936,1000,0,0,0,0
chrXIX,8720268,8720666,804,0,0,0,0
chrXIX,8721568,8721716,1000,24,41,10,15
chrXIX,8872086,8872584,1000,0,0,0,0
chrXIX,8921588,8921987,1000,0,0,0,0
chrXIX,8923686,8925029,1000,0,0,0,0
chrXIX,8941866,8942870,1000,0,0,0,0
chrXIX,8946519,8947522,1000,0,0,0,0
chrXIX,8950821,8951319,1000,0,0,0,0
chrXIX,8956167,8956460,1000,0,0,0,0
chrXIX,8960078,8961492,1000,183,185,23,10
chrXIX,8963904,8964381,734,57,69,22,12
chrXIX,8967914,8968207,1000,0,0,0,0
chrXIX,8968337,8969016,1000,30,25,10,9
chrXIX,8972956,8973690,882,84,112,17,12
chrXIX,8974092,8974385,1000,105,94,36,25
chrXIX,8977124,8977523,688,81,46,13,10
chrXIX,8982624,8983131,979,0,0,0,0
chrXIX,8984594,8986228,1000,0,0,0,0
chrXIX,8989842,8990114,1000,53,67,11,9
chrXIX,8995508,8995698,1000,2,0,0,0
chrXIX,8997731,8998445,1000,0,0,0,0
chrXIX,9015467,9016359,762,0,0,0,0
chrXIX,9016479,9016718,1000,0,218,0,22
chrXIX,9017505,9017688,1000,64,51,10,13
chrXIX,9018206,9019465,1000,186,215,30,14
chrXIX,9024284,9024517,1000,53,47,12,10
chrXIX,9046007,9046458,1000,115,108,20,10
chrXIX,9048267,9050125,1000,322,371,15,21
chrXIX,9056815,9057480,1000,0,0,0,0
chrXIX,9067317,9068296,1000,0,0,0,0
chrXIX,9078735,9079032,1000,0,0,0,0
chrXIX,9079553,9080263,1000,192,227,52,23
chrXIX,9080725,9080956,1000,0,0,0,0
chrXIX,9102682,9103368,1000,0,0,0,0
chrXIX,9103706,9103933,1000,0,0,0,0
chrXIX,9104040,9104401,1000,0,0,0,0
chrXIX,9117297,9119272,1000,312,379,47,51
chrXIX,9119456,9119688,1000,0,0,0,0
chrXIX,9126992,9127704,627,48,51,26,13
chrXIX,9133730,9134156,1000,0,0,0,0
chrXIX,9143553,9144588,1000,50,65,18,18
chrXIX,9149607,9149919,1000,74,69,7,15
chrXIX,9176508,9177218,1000,0,434,11,30
chrXIX,9188312,9189552,1000,176,169,22,21
chrXIX,9201495,9201848,1000,0,0,0,0
chrXIX,9232729,9232903,1000,0,0,0,0
chrXIX,9245848,9246100,1000,242,253,14,13
chrXIX,9246664,9247882,1000,88,43,22,19
chrXIX,9250414,9250623,1000,160,118,51,14
chrXIX,9270584,9271135,1000,410,422,63,45
chrXIX,9293225,9293612,1000,148,79,15,7
chrXIX,9296894,9299047,1000,1306,1322,159,74
chrXIX,9300520,9300720,1000,6,65,11,20
chrXIX,9314884,9315449,1000,0,0,0,0
chrXIX,9352711,9353133,1000,0,0,0,0
chrXIX,9374239,9374950,1000,768,756,42,25
chrXIX,9379128,9379904,1000,129,91,28,9
chrXIX,9406689,9407010,1000,0,0,0,0
chrXIX,9420175,9421201,1000,653,715,44,26
chrXIX,9457445,9457637,1000,0,0,0,0
chrXIX,9457851,9458371,1000,0,0,0,0
chrXIX,9468954,9469351,1000,44,59,23,9
chrXIX,9469486,9470490,1000,1045,871,26,15
chrXIX,9471160,9471480,667,0,0,0,0
chrXIX,9473467,9474560,1000,61,87,14,21
chrXIX,9498734,9499298,1000,91,105,20,9
chrXIX,9499445,9500744,1000,371,308,82,26
chrXIX,9504834,9505040,1000,0,20,0,8
chrXIX,9507084,9507281,1000,0,44,0,7
chrXIX,9509060,9509286,1000,38,59,26,14
chrXIX,9510747,9511029,1000,25,5,13,10
chrXIX,9512141,9513016,1000,0,0,0,0
chrXIX,9515361,9515659,1000,5,0,0,0
chrXIX,9515902,9516159,1000,53,64,12,6
chrXIX,9517424,9517580,1000,27,35,18,11
chrXIX,9517761,9518138,1000,7,5,1,0
chrXIX,9518254,9519569,1000,820,756,126,66
chrXIX,9544988,9545316,1000,0,0,0,0
chrXIX,9588358,9589392,1000,230,247,30,24
chrXIX,9728362,9729112,1000,795,828,81,65
chrXIX,9729433,9729702,1000,324,348,25,18
chrXIX,9740521,9741564,1000,1551,1460,80,67
chrXIX,9742768,9743317,1000,668,771,37,35
chrXIX,9743653,9744047,902,85,121,30,21
chrXIX,9757311,9757511,1000,201,136,21,14
chrXIX,9759503,9760452,1000,321,287,40,17
chrXIX,9762740,9763115,1000,730,775,47,38
chrXIX,9763341,9763893,1000,1386,1631,60,62
chrXIX,9766200,9766781,1000,339,256,59,47
chrXIX,9767003,9767786,1000,369,500,26,35
chrXIX,9768304,9769153,1000,1,1,0,1
chrXIX,9770827,9771238,1000,133,121,35,31
chrXIX,9777209,9777403,1000,63,51,16,23
chrXIX,9778788,9779470,1000,167,172,28,19
chrXIX,9804995,9805569,1000,0,0,0,0
chrXIX,9811989,9812198,1000,44,33,11,10
chrXIX,9814041,9814971,1000,443,522,96,46
chrXIX,9827777,9828249,1000,78,82,35,17
chrXIX,9881519,9882526,1000,187,199,28,17
chrXIX,9882722,9883535,1000,872,877,27,34
chrXIX,9892393,9892586,1000,0,0,0,0
chrXIX,9895683,9895869,1000,97,100,10,13
chrXIX,9924613,9925125,1000,0,0,0,0
chrXIX,9927087,9927298,1000,0,46,4,26
chrXIX,10009883,10010241,710,3,11,4,11
chrXIX,10030857,10031101,1000,0,0,0,0
chrXIX,10131981,10132263,1000,136,180,14,8
chrXIX,10137722,10138719,1000,0,0,0,0
chrXIX,10265605,10265835,1000,19,14,6,11
chrXIX,10282030,10282224,1000,93,110,13,15
chrXIX,10282344,10282486,1000,113,99,9,2
chrXIX,10285568,10285728,1000,0,166,5,16
chrXIX,10285975,10286180,1000,5,61,4,11
chrXIX,10286311,10286547,1000,12,11,26,11
chrXIX,10290565,10290762,1000,75,122,18,11
chrXIX,10308656,10309145,1000,83,75,24,7
chrXIX,10336086,10336809,996,0,1,0,0
chrXIX,10339313,10339726,1000,0,0,0,0
chrXIX,10347409,10347765,1000,2,0,4,7
chrXIX,10354488,10354654,1000,27,21,18,14
chrXIX,10356680,10356931,1000,0,0,0,0
chrXIX,10382782,10383395,1000,0,0,0,0
chrXIX,10403341,10403965,1000,193,214,26,40
chrXIX,10425276,10425597,820,0,73,10,19
chrXIX,10551911,10552718,1000,117,179,34,24
chrXIX,10570010,10570193,1000,0,0,0,0
chrXIX,10570382,10570598,1000,148,143,14,2
chrXIX,10570933,10571644,1000,538,529,17,6
chrXIX,10576535,10576924,1000,0,0,0,0
chrXIX,10592262,10592535,1000,4,11,10,4
chrXIX,10604530,10604725,1000,110,95,15,11
chrXIX,10604929,10605143,1000,9,9,2,7
chrXIX,10612154,10612468,888,87,78,14,11
chrXIX,10612733,10613850,1000,115,103,44,29
chrXIX,10621769,10622034,1000,0,0,0,0
chrXIX,10629528,10630142,1000,279,299,53,30
chrXIX,10641351,10642157,1000,68,85,44,22
chrXIX,10642651,10643612,1000,14,104,28,32
chrXIX,10643714,10643921,1000,0,265,4,14
chrXIX,10645561,10645731,1000,0,0,0,0
chrXIX,10651447,10651951,1000,0,18,4,20
chrXIX,10654753,10655984,1000,85,38,31,7
chrXIX,10657216,10657520,708,0,0,0,0
chrXIX,10697355,10697608,1000,0,0,0,0
chrXIX,10702091,10702389,1000,231,39,44,11
chrXIX,10704234,10704587,1000,238,218,43,36
chrXIX,10716119,10716287,1000,95,160,27,21
chrXIX,10716872,10717105,1000,133,27,17,17
chrXIX,10718601,10718920,1000,71,0,12,0
chrXIX,10732541,10732814,854,43,43,30,13
chrXIX,10738057,10738379,792,2,6,20,8
chrXIX,10774396,10774633,1000,179,250,32,23
chrXIX,10780571,10780838,1000,0,0,0,0
chrXIX,10816573,10817040,448,0,0,0,0
chrXIX,10818906,10819084,1000,0,0,0,0
chrXIX,10827781,10827985,1000,0,0,0,0
chrXIX,10841847,10842100,1000,0,0,0,0
chrXIX,10850073,10850446,1000,0,0,0,0
chrXIX,10885757,10886254,1000,0,0,0,0
chrXIX,10910032,10910828,1000,0,0,0,0
chrXIX,10913405,10913961,681,40,48,19,10
chrXIX,10914171,10915269,1000,66,66,25,18
chrXIX,10915516,10915735,1000,0,0,0,0
chrXIX,10923318,10923561,968,5,1,10,6
chrXIX,10936283,10936823,1000,355,398,38,20
chrXIX,10937082,10937933,1000,262,322,20,2
chrXIX,10942337,10942767,1000,0,0,0,0
chrXIX,10952749,10953389,869,69,57,35,11
chrXIX,10966424,10967648,1000,448,464,54,39
chrXIX,10977191,10977610,1000,2,514,11,41
chrXIX,10988478,10989392,1000,235,258,76,46
chrXIX,10989896,10990208,1000,613,437,43,43
chrXIX,10998320,10998567,1000,92,189,47,20
chrXIX,11030732,11030905,1000,81,76,26,16
chrXIX,11032585,11032771,1000,0,0,0,0
chrXIX,11045032,11045461,552,144,49,27,12
chrXIX,11126788,11127078,1000,228,326,20,13
chrXIX,11143205,11143652,1000,51,68,13,10
chrXIX,11143753,11144139,1000,216,231,31,31
chrXIX,11146989,11147201,1000,47,46,32,15
chrXIX,11173037,11173256,958,113,115,59,33
chrXIX,11173633,11173831,1000,8,6,9,2
chrXIX,11180696,11181112,1000,45,59,19,13
chrXIX,11183713,11183876,1000,45,26,8,11
chrXIX,11186624,11187430,614,103,95,59,35
chrXIX,11200880,11201117,1000,96,128,12,8
chrXIX,11212003,11213148,1000,214,155,50,28
chrXIX,11258984,11259199,1000,0,0,0,0
chrXIX,11260980,11262069,1000,99,745,36,65
chrXIX,11264562,11264904,1000,0,0,0,0
chrXIX,11273640,11273834,1000,139,136,37,13
chrXIX,11274512,11275809,1000,100,110,30,8
chrXIX,11277559,11277857,1000,0,0,0,0
chrXIX,11282866,11283141,935,48,70,11,15
chrXIX,11286695,11287203,1000,160,52,40,8
chrXIX,11288499,11288869,857,0,0,0,0
chrXIX,11290442,11290812,1000,7,3,1,2
chrXIX,11299898,11300481,1000,0,0,0,0
chrXIX,11302540,11302982,783,0,0,0,0
chrXIX,11305085,11305276,1000,0,0,0,0
chrXIX,11305590,11306505,1000,626,498,90,61
chrXIX,11318105,11318709,1000,219,205,17,18
chrXIX,11320172,11321418,1000,343,290,76,47
chrXIX,11325241,11325595,687,21,28,14,18
chrXIX,11326696,11327187,1000,219,253,69,34
chrXIX,11329906,11330137,1000,0,0,0,0
chrXIX,11334885,11335239,1000,51,59,22,16
chrXIX,11336352,11336953,1000,0,0,0,0
chrXIX,11337069,11337343,1000,60,71,34,12
chrXIX,11347168,11347667,664,57,42,39,27
chrXIX,11361876,11363429,1000,709,800,92,35
chrXIX,11399474,11399873,506,59,67,24,10
chrXIX,11401329,11401649,1000,131,119,34,22
chrXIX,11417502,11417646,1000,0,0,0,0
chrXIX,11417943,11418189,1000,0,0,0,0
chrXIX,11423967,11424160,1000,0,0,0,0
chrXIX,11433148,11433279,1000,0,0,0,0
chrXIX,11440676,11441299,1000,0,0,0,0
chrXIX,11460483,11461166,1000,257,327,17,7
chrXIX,11461777,11462208,1000,219,219,32,25
chrXIX,11488732,11488974,1000,0,0,0,0
chrXIX,11490336,11490607,1000,0,0,0,0
chrXIX,11490810,11491523,1000,118,111,25,8
chrXIX,11492330,11492614,783,0,0,0,0
chrXIX,11505799,11506175,1000,1,0,1,0
chrXIX,11541260,11541891,1000,73,33,22,14
chrXIX,11549134,11549363,1000,0,0,0,0
chrXIX,11550676,11551172,1000,0,0,0,0
chrXIX,11560661,11561174,1000,0,0,0,0
chrXIX,11561376,11562613,1000,103,92,18,13
chrXIX,11565946,11566511,1000,46,27,11,14
chrXIX,11566920,11567153,1000,0,0,0,0
chrXIX,11572034,11572230,1000,0,0,0,0
chrXIX,11573399,11573849,1000,27,18,20,8
chrXIX,11577444,11577634,1000,0,0,0,0
chrXIX,11597756,11597943,1000,0,0,0,0
chrXIX,11599532,11600485,1000,71,623,16,29
chrXIX,11600696,11600909,1000,5,6,5,4
chrXIX,11602304,11602625,1000,0,0,0,0
chrXIX,11614121,11614425,883,12,15,6,4
chrXIX,11614845,11615241,1000,0,0,0,0
chrXIX,11618944,11619296,837,0,0,0,0
chrXIX,11629454,11629687,1000,5,5,0,1
chrXIX,11641383,11642329,1000,93,93,20,10
chrXIX,11643972,11644203,1000,7,23,9,5
chrXIX,11644381,11644884,1000,0,0,0,0
chrXIX,11677293,11677512,1000,19,0,12,0
chrXIX,11703943,11704151,1000,51,33,28,14
chrXIX,11766704,11766969,1000,64,84,30,25
chrXIX,11767220,11767540,1000,147,218,23,18
chrXIX,11778195,11778884,1000,4,3,3,5
chrXIX,11790816,11791538,1000,0,0,0,0
chrXIX,11799127,11799575,1000,0,273,6,22
chrXIX,11808378,11808953,655,0,0,0,0
chrXIX,11819364,11819546,1000,9,8,26,21
chrXIX,11821105,11821795,1000,128,665,41,58
chrXIX,11827274,11827636,1000,74,64,27,9
chrXIX,11827743,11828133,1000,74,69,21,9
chrXIX,11829714,11829994,1000,36,24,17,6
chrXIX,11835099,11835407,1000,131,88,16,17
chrXIX,11841869,11842347,1000,138,98,36,17
chrXIX,11842453,11843132,1000,136,76,39,12
chrXIX,11847704,11847972,1000,0,0,0,0
chrXIX,11849712,11850645,1000,278,281,59,29
chrXIX,11850842,11852705,1000,0,0,0,0
chrXIX,11858766,11859052,1000,0,0,0,0
chrXIX,11867062,11867765,1000,0,0,0,0
chrXIX,11867878,11868802,1000,75,67,18,14
chrXIX,11876909,11877305,1000,0,0,0,0
chrXIX,11879653,11880409,1000,0,0,0,0
chrXIX,11890415,11890627,1000,0,0,0,0
chrXIX,11899446,11899669,1000,18,12,19,4
chrXIX,11900080,11900889,1000,0,0,0,0
chrXIX,11908084,11908278,1000,36,70,19,17
chrXIX,11932890,11934363,1000,436,498,33,31
chrXIX,12004130,12004648,1000,0,0,0,0
chrXIX,12021195,12021841,1000,4,6,3,1
chrXIX,12047517,12048108,1000,0,0,0,0
chrXIX,12048642,12048858,1000,0,0,0,0
chrXIX,12105264,12105530,1000,0,0,0,0
chrXIX,12157819,12158231,922,166,0,28,7
chrXIX,12158966,12159471,1000,0,0,0,0
chrXIX,12189316,12189521,1000,0,0,0,0
chrXIX,12192935,12193115,1000,0,73,3,14
chrXIX,12203215,12203401,1000,0,0,0,0
chrXIX,12203520,12203987,1000,13,0,17,0
chrXIX,12228834,12229471,469,0,0,0,0
chrXIX,12256578,12256789,1000,0,0,0,0
chrXIX,12277804,12279015,1000,0,0,0,0
chrXIX,12286508,12286683,1000,0,0,0,0
chrXIX,12292803,12293349,808,11,0,21,0
chrXIX,12315408,12315591,1000,0,0,0,0
chrXIX,12372158,12373811,1000,0,0,0,0
chrXIX,12374174,12374295,1000,0,0,0,0
chrXIX,12386103,12386927,1000,0,0,0,0
chrXIX,12388235,12389328,1000,0,96,10,31
chrXIX,12399019,12399179,1000,0,0,0,0
chrXIX,12416782,12416967,1000,0,0,0,0
chrXIX,12424655,12425117,1000,0,0,0,0
chrXIX,12425343,12425733,1000,11,0,0,0
chrXIX,12428988,12429975,1000,0,295,5,23
chrXIX,12437224,12437671,1000,0,0,0,0
chrXIX,12440747,12441321,817,0,0,0,0
chrXIX,12455193,12455911,1000,3,0,0,0
chrXIX,12456062,12456341,1000,280,0,50,4
chrXIX,12482028,12482415,1000,0,0,0,0
chrXIX,12482524,12482707,1000,76,64,14,7
chrXIX,12488051,12488517,1000,0,0,0,0
chrXIX,12491304,12491998,1000,0,0,0,0
chrXIX,12492258,12492617,1000,0,0,0,0
